"","Outcome","Arm","Group","Coefficient","Estimate","Std..Error","Pr...z..","EstOverSE"
"222","%CD4+ totIFNg+","A","FA - BA","FA2:Time365",0.533974885945973,0.50132822787203,0.286821481862095,1.06512032688149
"223","%CD4+ totIFNg+","A","FA - BA","Time56:GenderM",0.50431376879059,0.359425103973755,0.160583366766683,1.40311225680946
"224","%CD4+ totIFNg+","A","FA - BA","Time365:GenderM",0.28752809638419,0.365791261446303,0.431841597905229,0.786044191562509
"225","%CD4+ totIL17+","A","MVA85A","(Intercept)",-5.40630611879153,0.224638102573462,5.57692511699364e-128,-24.066736928672
"226","%CD4+ totIL17+","A","MVA85A","TreatmentMVA85A",-0.263812080277568,0.263986315573566,0.317630022560558,-0.999339983606275
"227","%CD4+ totIL17+","A","MVA85A","Time56",-0.493349055858221,0.267085121210311,0.0647238986440892,-1.84716038700539
"228","%CD4+ totIL17+","A","MVA85A","Time365",4.61512868010429e-05,0.268257592437967,0.999862731195477,0.000172040934169329
"229","%CD4+ totIL17+","A","MVA85A","GenderM",0.660399117802731,0.264372940597434,0.0124902174728111,2.49798302470121
"230","%CD4+ totIL17+","A","MVA85A","TreatmentMVA85A:Time56",0.244166801304996,0.316111099661899,0.439872706567719,0.772408186761391
"231","%CD4+ totIL17+","A","MVA85A","TreatmentMVA85A:Time365",0.596966931561158,0.299968114202785,0.046579778547243,1.99010129175795
"232","%CD4+ totIL17+","A","MVA85A","Time56:GenderM",-0.229822712078341,0.314865643192662,0.465446887518893,-0.72990723836362
"233","%CD4+ totIL17+","A","MVA85A","Time365:GenderM",-0.123109642620019,0.302334530311954,0.683863477569838,-0.407196764765812
"234","%CD4+ totIL17+","A","QFT","(Intercept)",-5.70420310513994,0.225987340798176,1.41299603917722e-140,-25.2412506160433
"235","%CD4+ totIL17+","A","QFT","QFTPositive",0.407897769421181,0.262707857361048,0.120502756742029,1.55266680455847
"236","%CD4+ totIL17+","A","QFT","Time56",-0.38803073124565,0.272836038039986,0.154964669474593,-1.42221216094914
"237","%CD4+ totIL17+","A","QFT","Time365",0.527597739250932,0.261307043678991,0.0434797350243678,2.01907201513891
"238","%CD4+ totIL17+","A","QFT","GenderM",0.652631267275701,0.262744935389028,0.0129953514228249,2.48389665935671
"239","%CD4+ totIL17+","A","QFT","QFTPositive:Time56",0.0129243536047559,0.312305707726123,0.966990038098327,0.0413836612172644
"240","%CD4+ totIL17+","A","QFT","QFTPositive:Time365",-0.561267620867199,0.300053833730765,0.0614065918064169,-1.87055640612417
"241","%CD4+ totIL17+","A","QFT","Time56:GenderM",-0.209985339115094,0.31261795675954,0.501774991503622,-0.671699544363063
"242","%CD4+ totIL17+","A","QFT","Time365:GenderM",-0.107046231913813,0.301159556323184,0.722254815564234,-0.355446904028968
"243","%CD4+ totIL17+","A","FA - FA","(Intercept)",-5.62173158166197,0.33296270952602,5.90401341921331e-64,-16.8839675459893
"244","%CD4+ totIL17+","A","FA - FA","FA1",0.193107857342486,0.328958290610156,0.557184636511281,0.587028394950336
"245","%CD4+ totIL17+","A","FA - FA","FA2",-0.204427735810202,0.477844671015422,0.668787921254606,-0.427812107595116
"246","%CD4+ totIL17+","A","FA - FA","FA3",0.20644976581909,0.377147652028449,0.584105519529454,0.547397722639189
"247","%CD4+ totIL17+","A","FA - FA","Time56",-0.544064295649204,0.419021067688524,0.194143901866639,-1.29841752027044
"248","%CD4+ totIL17+","A","FA - FA","Time365",0.219573699533007,0.388468951614484,0.571918394786718,0.565228440060538
"249","%CD4+ totIL17+","A","FA - FA","GenderM",0.665672804333085,0.288320761458,0.0209550998222217,2.30879247462745
"250","%CD4+ totIL17+","A","FA - FA","FA1:Time56",0.519377439930123,0.399190482047538,0.193232198079114,1.30107671221548
"251","%CD4+ totIL17+","A","FA - FA","FA2:Time56",-0.316041113139643,0.624909483973229,0.613039868503013,-0.505739025002831
"252","%CD4+ totIL17+","A","FA - FA","FA3:Time56",0.0652051979989873,0.468971256951778,0.88941949356023,0.13903879402505
"253","%CD4+ totIL17+","A","FA - FA","FA1:Time365",-0.117012675148923,0.377159964391464,0.7563732775417,-0.310246808241483
"254","%CD4+ totIL17+","A","FA - FA","FA2:Time365",0.681420758927377,0.545095266189687,0.211264918342295,1.2500948021263
"255","%CD4+ totIL17+","A","FA - FA","FA3:Time365",-0.115015140942305,0.441524000695435,0.794481366577132,-0.260495784512613
"256","%CD4+ totIL17+","A","FA - FA","Time56:GenderM",-0.313029607544599,0.353407259687597,0.375753589489796,-0.885747530543965
"257","%CD4+ totIL17+","A","FA - FA","Time365:GenderM",-0.0418097513069628,0.348474473623413,0.904499482291059,-0.119979380045339
"258","%CD4+ totIL17+","A","FA - BA","(Intercept)",-5.41528099354011,0.256712383393227,8.88927615147844e-99,-21.0947400431598
"259","%CD4+ totIL17+","A","FA - BA","FA0",-0.206443439831424,0.37714908810151,0.584118472208588,-0.547378865134254
"260","%CD4+ totIL17+","A","FA - BA","FA1",-0.0133180696617703,0.34697405085941,0.96938193664575,-0.0383834745819842
"261","%CD4+ totIL17+","A","FA - BA","FA2",-0.410902215414381,0.454530089957632,0.365987218819943,-0.904015431525518
"262","%CD4+ totIL17+","A","FA - BA","Time56",-0.478865051348634,0.313518575733752,0.126664129793546,-1.52738972556222
"263","%CD4+ totIL17+","A","FA - BA","Time365",0.104574298700337,0.302574519561693,0.729632056339595,0.345615020233106
"264","%CD4+ totIL17+","A","FA - BA","GenderM",0.66568592119877,0.288321712134484,0.020952996839768,2.30883035575298
"265","%CD4+ totIL17+","A","FA - BA","FA0:Time56",-0.0652388645042136,0.468972712018813,0.889363107355395,-0.139110150403797
"266","%CD4+ totIL17+","A","FA - BA","FA1:Time56",0.454155065725619,0.416835217329277,0.275919607533027,1.08953141875933
"267","%CD4+ totIL17+","A","FA - BA","FA2:Time56",-0.381167792919436,0.589273904926309,0.5177334579165,-0.646843156862856
"268","%CD4+ totIL17+","A","FA - BA","FA0:Time365",0.115000480183655,0.441525534819775,0.794507674541211,0.260461674613218
"269","%CD4+ totIL17+","A","FA - BA","FA1:Time365",-0.00201845596604773,0.42783724034335,0.996235744049855,-0.00471781270005357
"270","%CD4+ totIL17+","A","FA - BA","FA2:Time365",0.796430139551187,0.523179067772428,0.127936491753894,1.52228976388944
"271","%CD4+ totIL17+","A","FA - BA","Time56:GenderM",-0.313038536798875,0.353408311839535,0.375741392842181,-0.885770159647545
"272","%CD4+ totIL17+","A","FA - BA","Time365:GenderM",-0.041824078160815,0.348475676045578,0.904467242206476,-0.12002007897775
"273","%CD4+ totIL2+","A","MVA85A","(Intercept)",-2.11848661953931,0.191446843701866,1.8409247144626e-28,-11.065664905076
"274","%CD4+ totIL2+","A","MVA85A","TreatmentMVA85A",0.0107962107355123,0.224412745632882,0.961629593888528,0.0481087235266658
"275","%CD4+ totIL2+","A","MVA85A","Time56",-2.66709202587708,0.237626327789942,3.11266611478125e-29,-11.2238911011357
"276","%CD4+ totIL2+","A","MVA85A","Time365",-0.652097775238698,0.24186550997914,0.00701529669609123,-2.69611725663134
"277","%CD4+ totIL2+","A","MVA85A","GenderM",0.0984160906948402,0.224208723832098,0.660698828213237,0.438948534261943
"278","%CD4+ totIL2+","A","MVA85A","TreatmentMVA85A:Time56",-0.0994507097518364,0.283345552888111,0.725597825410316,-0.350987367679308
"279","%CD4+ totIL2+","A","MVA85A","TreatmentMVA85A:Time365",-0.42653283121058,0.291213077163303,0.143009311318693,-1.46467608997996
"280","%CD4+ totIL2+","A","MVA85A","Time56:GenderM",0.386415507031023,0.283698859809902,0.173178240826871,1.36206224899863
"281","%CD4+ totIL2+","A","MVA85A","Time365:GenderM",0.148952947034691,0.291691982219055,0.609595110266508,0.510651495805704
"282","%CD4+ totIL2+","A","QFT","(Intercept)",-2.1633619334848,0.193435575918953,4.88993421997194e-29,-11.1838886058437
"283","%CD4+ totIL2+","A","QFT","QFTPositive",0.0888710842090706,0.228217625442705,0.696970092875289,0.389413762572786
"284","%CD4+ totIL2+","A","QFT","Time56",-2.71177259766139,0.235130563602244,8.9901020066655e-31,-11.5330502173623
"285","%CD4+ totIL2+","A","QFT","Time365",-0.899202897437166,0.241674212765851,0.00019865292735748,-3.7207233951285
"286","%CD4+ totIL2+","A","QFT","GenderM",0.111000787134398,0.226291310430314,0.623764813073298,0.490521650713495
"287","%CD4+ totIL2+","A","QFT","QFTPositive:Time56",0.0239248309336714,0.28722975720319,0.93361689754069,0.0832950985532694
"288","%CD4+ totIL2+","A","QFT","QFTPositive:Time365",0.150821652463927,0.294869456762888,0.609010662087033,0.511486181443356
"289","%CD4+ totIL2+","A","QFT","Time56:GenderM",0.372826784837537,0.282147091167884,0.186370838893891,1.32139155960923
"290","%CD4+ totIL2+","A","QFT","Time365:GenderM",0.128396755858143,0.291683538038995,0.659798063626112,0.440191985880867
"291","%CD4+ totIL2+","A","FA - FA","(Intercept)",-2.26287354960117,0.316329209485073,8.45683278511993e-13,-7.15353967243403
"292","%CD4+ totIL2+","A","FA - FA","FA1",0.109790943462616,0.297215650007283,0.711830895979397,0.36939825833507
"293","%CD4+ totIL2+","A","FA - FA","FA2",-0.154892908717391,0.406420075691159,0.703117695541435,-0.381115299124875
"294","%CD4+ totIL2+","A","FA - FA","FA3",0.326199470324117,0.354764913952109,0.357844227087735,0.919480640546523
"295","%CD4+ totIL2+","A","FA - FA","Time56",-2.73888101386812,0.380688246122851,6.26666259998456e-13,-7.19455103161832
"296","%CD4+ totIL2+","A","FA - FA","Time365",-0.645736961839374,0.409529177708555,0.11484641084796,-1.57677888899755
"297","%CD4+ totIL2+","A","FA - FA","GenderM",0.184517431742318,0.26702877162399,0.489564245375817,0.691002061763375
"298","%CD4+ totIL2+","A","FA - FA","FA1:Time56",0.233299344452404,0.372920653753576,0.531577016019043,0.625600491965692
"299","%CD4+ totIL2+","A","FA - FA","FA2:Time56",0.131557149398732,0.514212407135217,0.798072813436749,0.255842036429389
"300","%CD4+ totIL2+","A","FA - FA","FA3:Time56",-0.126523073546442,0.430188519265662,0.768673266899489,-0.294110762793993
"301","%CD4+ totIL2+","A","FA - FA","FA1:Time365",-0.55263886696772,0.391506199350533,0.158076263901217,-1.41157117788809
"302","%CD4+ totIL2+","A","FA - FA","FA2:Time365",0.204957781898668,0.524386684394752,0.695906357239262,0.39085237668693
"303","%CD4+ totIL2+","A","FA - FA","FA3:Time365",-0.219567827523733,0.467808389957936,0.638816487581025,-0.469354189101816
"304","%CD4+ totIL2+","A","FA - FA","Time56:GenderM",0.296746877543202,0.323178670949936,0.35850733073513,0.918213063600263
"305","%CD4+ totIL2+","A","FA - FA","Time365:GenderM",0.133888542726849,0.357244546686306,0.707823191233996,0.374781207911386
"306","%CD4+ totIL2+","A","FA - BA","(Intercept)",-1.93667198073331,0.217625635459059,5.63020776268101e-19,-8.89909856735444
"307","%CD4+ totIL2+","A","FA - BA","FA0",-0.326212158308717,0.354764044245263,0.357824350418375,-0.919518659233664
"308","%CD4+ totIL2+","A","FA - BA","FA1",-0.216419616743033,0.304463447060195,0.477193934407443,-0.710822986577583
"309","%CD4+ totIL2+","A","FA - BA","FA2",-0.48109162428108,0.372687484591897,0.196748265490366,-1.2908714249095
"310","%CD4+ totIL2+","A","FA - BA","Time56",-2.86539656414175,0.281607764469084,2.56048960234165e-24,-10.1751333793793
"311","%CD4+ totIL2+","A","FA - BA","Time365",-0.865303160322577,0.276039885479485,0.00172027963489834,-3.13470337382416
"312","%CD4+ totIL2+","A","FA - BA","GenderM",0.184527090032243,0.267027930290404,0.489540147510981,0.691040408512932
"313","%CD4+ totIL2+","A","FA - BA","FA0:Time56",0.12653058638206,0.430188071785838,0.76865968867464,0.294128532799141
"314","%CD4+ totIL2+","A","FA - BA","FA1:Time56",0.359825170861317,0.379127098852342,0.342575601050304,0.949088503434721
"315","%CD4+ totIL2+","A","FA - BA","FA2:Time56",0.258070654919615,0.480076409580681,0.59087972944434,0.537561625127602
"316","%CD4+ totIL2+","A","FA - BA","FA0:Time365",0.219585473730033,0.467807199143734,0.63878867593813,0.46939310496281
"317","%CD4+ totIL2+","A","FA - BA","FA1:Time365",-0.33306232039442,0.416856344814881,0.424298617693409,-0.798985848571713
"318","%CD4+ totIL2+","A","FA - BA","FA2:Time365",0.424526049613826,0.493564995868231,0.389721864151183,0.860121874864813
"319","%CD4+ totIL2+","A","FA - BA","Time56:GenderM",0.296730918471199,0.323178108585973,0.358532342872238,0.918165279726122
"320","%CD4+ totIL2+","A","FA - BA","Time365:GenderM",0.133869586059841,0.357243498842066,0.707861841256134,0.374729243481693
"321","%CD4+ totIL22+","A","MVA85A","(Intercept)",-3.36180419583632,0.26535128183767,8.75370433652098e-37,-12.6692593024401
"322","%CD4+ totIL22+","A","MVA85A","TreatmentMVA85A",-0.210605602519486,0.314087451564809,0.502518885873555,-0.670531730797368
"323","%CD4+ totIL22+","A","MVA85A","Time56",-1.76726540222202,0.293855741862924,1.80936002473536e-09,-6.01405775166511
"324","%CD4+ totIL22+","A","MVA85A","Time365",0.625878295059695,0.315576484071187,0.0473355374944675,1.98328559525529
"325","%CD4+ totIL22+","A","MVA85A","GenderM",0.698691867937372,0.313342439942944,0.025760533624399,2.22980285742523
"326","%CD4+ totIL22+","A","MVA85A","TreatmentMVA85A:Time56",0.116822785811361,0.355114869162722,0.742176985880369,0.328971822798641
"327","%CD4+ totIL22+","A","MVA85A","TreatmentMVA85A:Time365",0.16473459674534,0.364854235740325,0.651623479335016,0.451507973892855
"328","%CD4+ totIL22+","A","MVA85A","Time56:GenderM",0.0900518772092135,0.355254960507291,0.799893291057806,0.253485207020397
"329","%CD4+ totIL22+","A","MVA85A","Time365:GenderM",-0.068806314230437,0.363837846858766,0.850004581311013,-0.189112580850189
"330","%CD4+ totIL22+","A","QFT","(Intercept)",-3.51985760985101,0.259435515229706,6.2525581223592e-42,-13.5673699367433
"331","%CD4+ totIL22+","A","QFT","QFTPositive",0.135839228297436,0.316193362978674,0.667480747617009,0.429608094925756
"332","%CD4+ totIL22+","A","QFT","Time56",-1.56346522055796,0.287017865722621,5.11473774014636e-08,-5.44727491656883
"333","%CD4+ totIL22+","A","QFT","Time365",0.808555631502134,0.307863623339767,0.0086307666285089,2.62634351772632
"334","%CD4+ totIL22+","A","QFT","GenderM",0.693611712648762,0.312759678331826,0.0265742964506273,2.21771462468658
"335","%CD4+ totIL22+","A","QFT","QFTPositive:Time56",-0.3528393015834,0.359583100891992,0.326471688748115,-0.981245505442656
"336","%CD4+ totIL22+","A","QFT","QFTPositive:Time365",-0.223594382812749,0.365162666076574,0.54032972060078,-0.612314465810866
"337","%CD4+ totIL22+","A","QFT","Time56:GenderM",0.0643238365900465,0.353786666803975,0.855727660061755,0.181815321564074
"338","%CD4+ totIL22+","A","QFT","Time365:GenderM",-0.0857580398228235,0.362514916465724,0.812994920518349,-0.236564168611064
"339","%CD4+ totIL22+","A","FA - FA","(Intercept)",-3.92176114971948,0.403732544013869,2.63435122807718e-22,-9.71376027983706
"340","%CD4+ totIL22+","A","FA - FA","FA1",0.469479317265839,0.392975508895457,0.232212739568899,1.19467831108715
"341","%CD4+ totIL22+","A","FA - FA","FA2",0.0100592095496465,0.554290785056723,0.985520871586401,0.0181478924435251
"342","%CD4+ totIL22+","A","FA - FA","FA3",0.759130073796246,0.460902686600503,0.0995476335791786,1.64705065920832
"343","%CD4+ totIL22+","A","FA - FA","Time56",-1.67672154029863,0.449113839712086,0.000188912333054436,-3.73339984662581
"344","%CD4+ totIL22+","A","FA - FA","Time365",0.730747413000743,0.483690648619996,0.130845958418473,1.51077432463418
"345","%CD4+ totIL22+","A","FA - FA","GenderM",0.878068856124464,0.349371551582556,0.0119614043299511,2.51328092441144
"346","%CD4+ totIL22+","A","FA - FA","FA1:Time56",0.488238925658105,0.455656879584244,0.283942126955419,1.07150566036354
"347","%CD4+ totIL22+","A","FA - FA","FA2:Time56",-0.234553902356224,0.630168489848911,0.70973781406199,-0.37220823658203
"348","%CD4+ totIL22+","A","FA - FA","FA3:Time56",-0.310897569878487,0.517685643444343,0.548137874238096,-0.600552813885231
"349","%CD4+ totIL22+","A","FA - FA","FA1:Time365",-0.459550331335104,0.46683261725656,0.324918559160645,-0.98440064885729
"350","%CD4+ totIL22+","A","FA - FA","FA2:Time365",0.424449638312955,0.651358246982,0.514634873347787,0.651637774265695
"351","%CD4+ totIL22+","A","FA - FA","FA3:Time365",-0.102783225442588,0.560296250095493,0.854449318304844,-0.18344442859482
"352","%CD4+ totIL22+","A","FA - FA","Time56:GenderM",-0.122925622482068,0.392788472543058,0.754313871954724,-0.312956288371199
"353","%CD4+ totIL22+","A","FA - FA","Time365:GenderM",0.0691538296854836,0.441275272955802,0.875470580650945,0.156713584294604
"354","%CD4+ totIL22+","A","FA - BA","(Intercept)",-3.1626319349228,0.291077429387497,1.6874193728287e-27,-10.8652599467358
"355","%CD4+ totIL22+","A","FA - BA","FA0",-0.759146914869832,0.460904248092314,0.0995412708031184,-1.64708161838809
"356","%CD4+ totIL22+","A","FA - BA","FA1",-0.28964224138909,0.409364545382324,0.47923027992636,-0.707541101583626
"357","%CD4+ totIL22+","A","FA - BA","FA2",-0.749082009138928,0.511104783285351,0.142753643949883,-1.46561338034028
"358","%CD4+ totIL22+","A","FA - BA","Time56",-1.98759907351741,0.335651030643637,3.18778528493611e-09,-5.92162362709278
"359","%CD4+ totIL22+","A","FA - BA","Time365",0.627958334494878,0.349056387812058,0.0720160102547678,1.79901688214624
"360","%CD4+ totIL22+","A","FA - BA","GenderM",0.878074265185822,0.349373430725037,0.0119613377256424,2.51328288863752
"361","%CD4+ totIL22+","A","FA - BA","FA0:Time56",0.310917498776426,0.517688873155766,0.54811472357186,0.600587563107378
"362","%CD4+ totIL22+","A","FA - BA","FA1:Time56",0.799115692211665,0.469102197488658,0.0884744986299335,1.70350021059321
"363","%CD4+ totIL22+","A","FA - BA","FA2:Time56",0.0763179632493795,0.591854119099851,0.897399385709548,0.128947253700711
"364","%CD4+ totIL22+","A","FA - BA","FA0:Time365",0.102824334686629,0.560299183968079,0.854392508155002,0.183516838197799
"365","%CD4+ totIL22+","A","FA - BA","FA1:Time365",-0.356761140133867,0.531702278341236,0.502233815212608,-0.670979145033688
"366","%CD4+ totIL22+","A","FA - BA","FA2:Time365",0.527264605402588,0.605060118177405,0.383522057450029,0.871425151918528
"367","%CD4+ totIL22+","A","FA - BA","Time56:GenderM",-0.12294617620778,0.392790921475307,0.754275598792123,-0.313006664578702
"368","%CD4+ totIL22+","A","FA - BA","Time365:GenderM",0.0691432698231618,0.441278422180192,0.875490322630976,0.156688535735672
"369","%CD4+ totTNF+","A","MVA85A","(Intercept)",-1.7738735175811,0.179897866867415,6.17732988449224e-23,-9.86044775555035
"370","%CD4+ totTNF+","A","MVA85A","TreatmentMVA85A",-0.16422211339818,0.214050339801118,0.442955134685669,-0.767212579764016
